codart:nmbarticulo:stock:caja:precos:codrub:codpro:moneda:nmbrubro:nmbproveedor:unidades:npedido:idDeposito:nmbcolor:nmbtalle:codrel:stkdep:venta1:venta2:venta3:orden:ngrupotalle:cgrupotalle:codsto:nmbdeposito:nmblinea:sku:vtasku
1011B816-00120422002:HYPERSONIC 4 MEN:0.0000: :61105.2632:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:BLUE EXPANSE/FELLOY YELLOW:35:1011B816-402:0:117273.0000:0.000:87955.0000:2:1:ZAPATILLAS:1011B816-402::ASICS:1011B816-40235:0
1011B816-00120422003:HYPERSONIC 4 MEN:0.0000: :61105.2632:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:BLUE EXPANSE/FELLOY YELLOW:36:1011B816-402:0:117273.0000:0.000:87955.0000:4:1:ZAPATILLAS:1011B816-402::ASICS:1011B816-40236:0
1011B816-00120422004:HYPERSONIC 4 MEN:0.0000: :61105.2632:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:BLUE EXPANSE/FELLOY YELLOW:37:1011B816-402:0:117273.0000:0.000:87955.0000:6:1:ZAPATILLAS:1011B816-402::ASICS:1011B816-40237:0
1011B816-00120422005:HYPERSONIC 4 MEN:0.0000: :61105.2632:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:BLUE EXPANSE/FELLOY YELLOW:38:1011B816-402:0:117273.0000:0.000:87955.0000:8:1:ZAPATILLAS:1011B816-402::ASICS:1011B816-40238:0
1011B816-00120422006:HYPERSONIC 4 MEN:0.0000: :61105.2632:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:BLUE EXPANSE/FELLOY YELLOW:39:1011B816-402:0:117273.0000:0.000:87955.0000:10:1:ZAPATILLAS:1011B816-402::ASICS:1011B816-40239:0
1011B816-00120422007:HYPERSONIC 4 MEN:0.0000: :61105.2632:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:BLUE EXPANSE/FELLOY YELLOW:40:1011B816-402:0:117273.0000:0.000:87955.0000:12:1:ZAPATILLAS:1011B816-402::ASICS:1011B816-40240:0
1011B816-00120422008:HYPERSONIC 4 MEN:1.0000:\N:61105.2632:1:16:$:Zapatillas:DASS ELDORADO SRL:1.0000:0:0:BLUE EXPANSE/FELLOY YELLOW:41:1011B816-402:0:117273.0000:0.000:87955.0000:14:1:ZAPATILLAS:1011B816-402::ASICS:1011B816-40241:0
1011B816-00120422010:HYPERSONIC 4 MEN:2.0000:\N:61105.2632:1:16:$:Zapatillas:DASS ELDORADO SRL:2.0000:0:0:BLUE EXPANSE/FELLOY YELLOW:42:1011B816-402:0:117273.0000:0.000:87955.0000:16:1:ZAPATILLAS:1011B816-402::ASICS:1011B816-40242:0
1011B816-00120422011:HYPERSONIC 4 MEN:0.0000: :61105.2632:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:BLUE EXPANSE/FELLOY YELLOW:43:1011B816-402:0:117273.0000:0.000:87955.0000:18:1:ZAPATILLAS:1011B816-402::ASICS:1011B816-40243:0
1011B816-00120422012:HYPERSONIC 4 MEN:2.0000:\N:61105.2632:1:16:$:Zapatillas:DASS ELDORADO SRL:2.0000:0:0:BLUE EXPANSE/FELLOY YELLOW:44:1011B816-402:0:117273.0000:0.000:87955.0000:20:1:ZAPATILLAS:1011B816-402::ASICS:1011B816-40244:0
1011B816-00120422013:HYPERSONIC 4 MEN:0.0000: :61105.2632:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:BLUE EXPANSE/FELLOY YELLOW:45:1011B816-402:0:117273.0000:0.000:87955.0000:22:1:ZAPATILLAS:1011B816-402::ASICS:1011B816-40245:0
1011B816-00120422015:HYPERSONIC 4 MEN:0.0000: :61105.2632:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:BLUE EXPANSE/FELLOY YELLOW:46:1011B816-402:0:117273.0000:0.000:87955.0000:24:1:ZAPATILLAS:1011B816-402::ASICS:1011B816-40246:0
1011B86100130187001:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:34:1011B861-400:0:206529.0000:0.000:154897.0000:1:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-40034:0
1011B86100130187002:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:35:1011B861-400:0:206529.0000:0.000:154897.0000:2:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-40035:0
1011B86100130187023:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:35/5:1011B861-400:0:206529.0000:0.000:154897.0000:3:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-400355:0
1011B86100130187003:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:36:1011B861-400:0:206529.0000:0.000:154897.0000:4:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-40036:0
1011B86100130187024:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:36/5:1011B861-400:0:206529.0000:0.000:154897.0000:5:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-400365:0
1011B86100130187004:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:37:1011B861-400:0:206529.0000:0.000:154897.0000:6:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-40037:0
1011B86100130187025:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:37/5:1011B861-400:0:206529.0000:0.000:154897.0000:7:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-400375:0
1011B86100130187005:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:38:1011B861-400:0:206529.0000:0.000:154897.0000:8:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-40038:0
1011B86100130187026:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:38/5:1011B861-400:0:206529.0000:0.000:154897.0000:9:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-400385:0
1011B86100130187006:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:39:1011B861-400:0:206529.0000:0.000:154897.0000:10:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-40039:0
1011B86100130187027:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:39/5:1011B861-400:0:206529.0000:0.000:154897.0000:11:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-400395:0
1011B86100130187007:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:40:1011B861-400:0:206529.0000:0.000:154897.0000:12:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-40040:0
1011B86100130187028:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:40/5:1011B861-400:0:206529.0000:0.000:154897.0000:13:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-400405:0
1011B86100130187008:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:41:1011B861-400:0:206529.0000:0.000:154897.0000:14:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-40041:0
1011B86100130187029:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:41/5:1011B861-400:0:206529.0000:0.000:154897.0000:15:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-400415:0
1011B86100130187010:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:42:1011B861-400:0:206529.0000:0.000:154897.0000:16:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-40042:0
1011B86100130187030:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:42/5:1011B861-400:0:206529.0000:0.000:154897.0000:17:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-400425:0
1011B86100130187011:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:43:1011B861-400:0:206529.0000:0.000:154897.0000:18:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-40043:0
1011B86100130187031:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:43/5:1011B861-400:0:206529.0000:0.000:154897.0000:19:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-400435:0
1011B86100130187012:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:44:1011B861-400:0:206529.0000:0.000:154897.0000:20:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-40044:0
1011B86100130187032:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:44/5:1011B861-400:0:206529.0000:0.000:154897.0000:21:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-400445:0
1011B86100130187013:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:45:1011B861-400:0:206529.0000:0.000:154897.0000:22:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-40045:0
1011B86100130187033:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:45/5:1011B861-400:0:206529.0000:0.000:154897.0000:23:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-400455:0
1011B86100130187015:GT-2000 13 M:0.0000: :98289.4700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:AZUL/CINZA:46:1011B861-400:0:206529.0000:0.000:154897.0000:24:1:ZAPATILLAS:1011B861-400::ASICS:1011B861-40046:0
1011B874-00160465001:HYPER SPEED 4 M:0.0000: :77331.5700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:SOOTHING SEA/BLACK:34:1011B874-401:0:173471.0000:0.000:130103.0000:1:1:ZAPATILLAS:1011B874-401::ASICS:1011B874-40134:0
1011B874-00160465002:HYPER SPEED 4 M:0.0000: :77331.5700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:SOOTHING SEA/BLACK:35:1011B874-401:0:173471.0000:0.000:130103.0000:2:1:ZAPATILLAS:1011B874-401::ASICS:1011B874-40135:0
1011B874-00160465023:HYPER SPEED 4 M:0.0000: :77331.5700:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:SOOTHING SEA/BLACK:35/5:1011B874-401:0:173471.0000:0.000:130103.0000:3:1:ZAPATILLAS:1011B874-401::ASICS:1011B874-401355:0
